T,747.10,1264.04,30,4294953984,20,0
T,880.17,1258.21,4,4286543616,35,0
L,741.1,1315.9,740.81,1348.98,4286543616,2
L,721.51,1315.4,720.09,1348.46,4286543616,2
L,701.94,1314.22,699.37,1347.21,4286543616,2
L,682.42,1312.36,678.74,1345.25,4286543616,2
L,665.05,1295.81,656.43,1354.25,4291609856,2
L,643.62,1306.66,637.69,1339.2,4286543616,2
L,624.41,1302.78,617.34,1335.11,4286543616,2
L,605.34,1298.27,597.16,1330.34,4286543616,2
L,586.41,1293.12,577.15,1324.86,4286543616,2
L,572.14,1273.84,553.64,1329.94,4291609856,2
L,549.19,1280.83,537.76,1311.88,4286543616,2
L,530.9,1273.74,518.4,1304.37,4286543616,2
L,512.87,1266.02,499.33,1296.22,4286543616,2
L,495.13,1257.7,480.57,1287.4,4286543616,2
L,487.47,1211.03,436.9,1301.89,4294953984,2
T,484.52,1199.51,31,4294953984,20,0
T,611.64,1263.98,5,4286543616,35,0
L,452.12,1234.23,435.04,1262.57,4286543616,2
L,435.51,1223.84,417.46,1251.55,4286543616,2
L,419.25,1212.85,400.28,1239.95,4286543616,2
L,403.4,1201.34,383.47,1227.76,4286543616,2
L,396.85,1178.25,359.7,1224.19,4291609856,2
L,372.91,1176.69,351.22,1201.67,4286543616,2
L,358.31,1163.58,335.79,1187.82,4286543616,2
L,344.18,1149.99,320.83,1173.43,4286543616,2
L,330.54,1135.93,306.39,1158.55,4286543616,2
L,328.04,1112.06,283.59,1150.96,4291609856,2
L,304.71,1106.42,279.08,1127.33,4286543616,2
L,292.59,1091.01,266.24,1111.02,4286543616,2
L,280.99,1075.2,253.98,1094.29,4286543616,2
L,269.95,1058.99,242.31,1077.16,4286543616,2
L,291.79,1022.77,202.96,1076.81,4294953984,2
T,295.79,1017.93,30,4294953984,20,0
T,376.37,1134.39,6,4286543616,35,0
L,249.58,1025.51,220.73,1041.72,4286543616,2
L,240.27,1008.26,210.88,1023.45,4286543616,2
L,231.55,990.67,201.66,1004.88,4286543616,2
L,223.45,972.83,193.08,985.97,4286543616,2
L,229.17,949.53,174.18,971.13,4291609856,2
L,209.11,936.35,177.91,947.38,4286543616,2
L,202.89,917.75,171.34,927.7,4286543616,2
L,197.31,898.94,165.44,907.8,4286543616,2
L,192.4,879.97,160.24,887.74,4286543616,2
L,202.02,857.99,144.15,869.85,4291609856,2
L,184.51,841.57,151.9,847.1,4286543616,2
L,181.58,822.19,148.78,826.59,4286543616,2
L,179.31,802.72,146.39,805.98,4286543616,2
L,177.7,783.18,144.69,785.3,4286543616,2
L,214.38,753.31,110.4,754.63,4294953984,2
T,221.14,758.07,31,4294953984,20,0
T,237.76,904.30,7,4286543616,35,0
L,176.64,734.19,143.58,733.46,4286543616,2
L,177.42,714.6,144.38,712.73,4286543616,2
L,178.84,695.04,145.89,692.06,4286543616,2
L,180.94,675.54,148.12,671.43,4286543616,2
L,197.72,658.38,139.4,649.03,4291609856,2
L,187.15,636.83,154.71,630.48,4286543616,2
L,191.27,617.67,159.03,610.18,4286543616,2
L,196.04,598.65,164.07,590.07,4286543616,2
L,201.45,579.79,169.81,570.13,4286543616,2
L,220.9,565.78,165.04,546.54,4291609856,2
L,214.19,542.74,183.3,530.9,4286543616,2
L,221.51,524.54,191.05,511.66,4286543616,2
L,229.48,506.63,199.46,492.69,4286543616,2
L,238.03,488.98,208.52,474.02,4286543616,2
L,284.79,481.91,194.6,430.19,4294953984,2
T,289.05,496.32,31,4294953984,20,0
T,234.24,631.44,8,4286543616,35,0
L,262.04,446.28,233.94,428.84,4286543616,2
L,272.67,429.78,245.17,411.4,4286543616,2
L,283.85,413.69,257,394.36,4286543616,2
L,295.57,397.98,269.41,377.73,4286543616,2
L,318.75,391.74,273.29,354,4291609856,2
L,320.62,367.8,295.9,345.8,4286543616,2
L,333.9,353.39,309.96,330.56,4286543616,2
L,347.67,339.45,324.54,315.79,4286543616,2
L,361.92,325.95,339.62,301.54,4286543616,2
L,385.81,323.78,347.49,278.81,4291609856,2
L,391.77,300.53,371.19,274.63,4286543616,2
L,407.32,288.59,387.63,262.01,4286543616,2
